link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,,Cost (RS),cost,liked
https://www.zomato.com/pune/ovenstory-pizza-hadapsar,"Ovenstory Pizza
                                    ",,Hadapsar,3.6,"(2,102 Reviews)",,,"Pizza,",, 600,Rs. 600,"Chicken Sausages, Cheesy Garlic Bread, Chicken Tikka, Chocolava, Paneer Pizza, Chicken Salami, Veggie Pizza"
https://www.zomato.com/pune/ovenstory-pizza-pimple-gurav,"Ovenstory Pizza
                                    ",,Pimple Gurav,4.1,"(1,134 Reviews)",,,"Pizza,",, 600,Rs. 600,"Veggie Pizza, Chocolava Cake, Chicken Tikka, Cheesy Pizza"
https://www.zomato.com/pune/ovenstory-pizza-shaniwar-peth,"Ovenstory Pizza
                                    ",,Shaniwar Peth,4.1,"(1,586 Reviews)",,,"Pizza,",, 600,Rs. 600,"Garlic Bread, Supreme Pizza, Keema Pizza, Chicken Tikka, Cheese Burst Pizza"
https://www.zomato.com/pune/ovenstory-pizza-wakad,"Ovenstory Pizza
                                    ",,Wakad,3.5,"(1,735 Reviews)",,,"Pizza,",, 600,Rs. 600,"Supreme Pizza, Garlic Bread, Paneer Pizza, Chicken Sausages, Margherita Pizza, Lava Cake, Veggie Pizza"
https://www.zomato.com/pune/ovenstory-pizza-1-lohegaon,"Ovenstory Pizza
                                    ",,Lohegaon,3.6,"(1,581 Reviews)",,,"Pizza,",, 600,Rs. 600,"Chicken Keema, Veggie Pizza, Keema Pizza, Garlic Bread, Paneer Pizza, Cheese Burst Pizza"
https://www.zomato.com/pune/ovenstory-pizza-baner,"Ovenstory Pizza
                                    ",,Baner,3.8,"(2,559 Reviews)",,,"Pizza,",, 600,Rs. 600,"Tandoori Paneer, Molten Lava Cake, Cheesy Garlic Bread, Pepper Pizza, Chocolate Fantasy, Picante Pizza, Veggie Pizza"
https://www.zomato.com/pune/ovenstory-pizza-nibm-road,"Ovenstory Pizza
                                    ",,NIBM Road,3.8,"(1,893 Reviews)",,,"Pizza,",, 600,Rs. 600,"Garlic Bread, Cheese Burst Pizza"
https://www.zomato.com/pune/ovenstory-pizza-mundhwa,"Ovenstory Pizza
                                    ",,Mundhwa,4,(400 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-hinjawadi,"Ovenstory Pizza
                                    ",,Hinjawadi,3.3,"(1,007 Reviews)",,,"Pizza,",, 600,Rs. 600,"Chocolava Cake, Paneer Picante Pizza, Chicken Keema, Thin Crust Pizza, Paneer Tikka, Margherita Pizza, Garlic Bread"
https://www.zomato.com/pune/ovenstory-pizza-1-sinhgad-road,"Ovenstory Pizza
                                    ",,Sinhgad Road,4.3,(393 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-1-kharadi,"Ovenstory Pizza
                                    ",,Kharadi,3.9,(379 Reviews),,,"Pizza,",, 600,Rs. 600,"Chocolate Fantasy, Veggie Pizza, Paneer Pizza"
https://www.zomato.com/pune/ovenstory-pizza-wagholi,"Ovenstory Pizza
                                    ",,Wagholi,3.7,"(1,716 Reviews)",,,"Pizza,",, 600,Rs. 600,"Chocolate Fantasy, Paneer Pizza, Chocolava Cake, Cheesy Garlic Bread, Paneer Tikka, Margherita Pizza"
https://www.zomato.com/pune/ovenstory-pizza-bhosari,"Ovenstory Pizza
                                    ",,Bhosari,3.4,(279 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-pimple-nilakh,"Ovenstory Pizza
                                    ",,Pimple Nilakh,3.8,(382 Reviews),,,"Pizza,",, 600,Rs. 600,Pizza
https://www.zomato.com/pune/ovenstory-pizza-erandwane,"Ovenstory Pizza
                                    ",,Erandwane,4,(351 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-sinhgad-road,"Ovenstory Pizza
                                    ",,Sinhgad Road,3.9,"(1,617 Reviews)",,,"Pizza,",, 600,Rs. 600,"Chicken Keema, Garlic Bread, Chicken Tikka, Veggie Pizza, Keema Pizza"
https://www.zomato.com/pune/ovenstory-pizza-pimple-saudagar,"Ovenstory Pizza
                                    ",,Pimple Saudagar,3.2,"(1,468 Reviews)",,,"Pizza,",, 600,Rs. 600,"Paneer Pizza, Chicken Salami, Chicken Sausages, Veggie Pizza, Garlic Bread"
https://www.zomato.com/pune/ovenstory-pizza-1-katraj,"Ovenstory Pizza
                                    ",,Katraj,3.8,(68 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-kondhwa,"Ovenstory Pizza
                                    ",,Kondhwa,3.9,(779 Reviews),,,"Pizza,",, 600,Rs. 600,"Garlic Bread, Paneer Pizza, Chicken Tikka"
https://www.zomato.com/pune/ovenstory-pizza-ravet,"Ovenstory Pizza
                                    ",,Ravet,3.9,(913 Reviews),,,"Pizza,",, 600,Rs. 600,"Veggie Pizza, Chocolava Cake, Paneer Pizza, Chocolate Fantasy, Stuffed Garlic Bread, Chicken Delight Pizza, Chicken Salami"
https://www.zomato.com/pune/ovenstory-pizza-wadgaon-sheri,"Ovenstory Pizza
                                    ",,Wadgaon Sheri,4,"(1,385 Reviews)",,,"Pizza,",, 600,Rs. 600,"Peri Peri Pizza, Chocolava, Garlic Bread, Chicken Delight Pizza, Thin Crust Pizza, Veggie Pizza, Chocolate Lava Cake"
https://www.zomato.com/pune/ovenstory-pizza-1-hinjawadi,"Ovenstory Pizza
                                    ",,Hinjawadi,0,,,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-2-sinhgad-road,"Ovenstory Pizza
                                    ",,Sinhgad Road,3.8,(294 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/ovenstory-pizza-bavdhan,"Ovenstory Pizza
                                    ",,Bavdhan,3.6,(401 Reviews),,,"Pizza,",, 600,Rs. 600,
https://www.zomato.com/pune/rolls-mania-katraj,"Rolls Mania
                                    ",Quick Bites,Katraj,3.9,-369,4,(10.7K),"Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Veggie Roll, Chicken Roll"
https://www.zomato.com/pune/rolls-mania-viman-nagar,"Rolls Mania
                                    ",Quick Bites,Viman Nagar,3.6,-277,4.2,"-6,192","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Butter Pepper Chicken Roll, Chicken Mughlai Roll, Paratha, Cheese Corn Roll, Butterscotch Shake, Cheese Chicken Roll"
https://www.zomato.com/pune/rolls-mania-wadgaon-sheri,"Rolls Mania
                                    ",Quick Bites,Wadgaon Sheri,3.4,-21,4.1,-523,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-senapati-bapat-road,"Rolls Mania
                                    ",Quick Bites,Senapati Bapat Road,3.8,-308,4,"-9,163","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Cheese Corn Roll, Mayonnaise Chicken, Aloo Roll, Chicken Mayo Roll, Egg Omelette Roll, Iced Tea"
https://www.zomato.com/pune/rolls-mania-hinjawadi,"Rolls Mania
                                    ",Quick Bites,Hinjawadi,3.4,-216,3.7,"-4,168","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Chicken Fry Roll"
https://www.zomato.com/pune/rolls-mania-bhosari,"Rolls Mania
                                    ",Quick Bites,Bhosari,3.4,-62,4.2,"-1,750","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-akurdi,"Rolls Mania
                                    ",Quick Bites,Akurdi,3.1,-169,4,"-3,061","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, French Fries, Roti"
https://www.zomato.com/pune/rolls-mania-kharadi,"Rolls Mania
                                    ",Quick Bites,Kharadi,3.6,-244,4.1,"-4,325","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Double Chicken Roll, Paneer Hariyali, Mughlai Chicken"
https://www.zomato.com/pune/rolls-mania-magarpatta,"Rolls Mania
                                    ",Quick Bites,"Destination Centre, Magarpatta",4.1,-566,4.4,"-8,183","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Chicken Bhuna Roll, Aloo Cheese, Chicken Mayo Roll, Veggie Roll, Paneer Cheese Masala Roll, Double Chicken Double Egg Roll"
https://www.zomato.com/pune/rolls-mania-baner,"Rolls Mania
                                    ",Quick Bites,Baner,3.6,-391,3.9,"-7,056","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Fries, Butterscotch Shake, Iced Tea, Mix Veg Roll, Egg Roll, Paneer Roll"
https://www.zomato.com/pune/rolls-mania-chinchwad,"Rolls Mania
                                    ",Food Court,Chinchwad,3.8,-265,4.1,"-5,374","Fast Food,Rolls,North Indian,",, 450,Rs. 450,"Rolls, French Fries, Chicken Roll"
https://www.zomato.com/pune/rolls-mania-salunkhe-vihar-road,"Rolls Mania
                                    ",Quick Bites,Salunkhe Vihar Road,3.3,-143,4.1,"-3,319","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Cold Coffee"
https://www.zomato.com/pune/rolls-mania-3-kothrud,"Rolls Mania
                                    ",Quick Bites,Kothrud,3.1,-84,3.6,"-2,039","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-2-hadapsar,"Rolls Mania
                                    ",Food Court,Hadapsar,3.4,-65,4.1,"-1,675","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-pimple-gurav,"Rolls Mania
                                    ",Quick Bites,Pimple Gurav,3.3,-56,4.1,"-1,311","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-wakad,"Rolls Mania
                                    ",Quick Bites,Wakad,3.3,-157,3.8,"-3,544","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Fries"
https://www.zomato.com/pune/rolls-mania-sinhgad-road,"Rolls Mania
                                    ",Quick Bites,Sinhgad Road,3.8,-288,4,"-3,956","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Chicken Roll, Cheese Roll, Veggie Roll, Roti"
https://www.zomato.com/pune/rolls-mania-bavdhan,"Rolls Mania
                                    ",Quick Bites,Bavdhan,3.5,-170,4.3,"-4,802","Beverages,Fast Food,Rolls,",, 300,Rs. 300,Rolls
https://www.zomato.com/pune/rolls-mania-lohegaon,"Rolls Mania
                                    ",Quick Bites,Lohegaon,3,-102,4,"-2,554","Beverages,Fast Food,Rolls,",, 300,Rs. 300,French Fries
https://www.zomato.com/pune/rolls-mania-wagholi,"Rolls Mania
                                    ",Quick Bites,Wagholi,3.3,-131,3.9,"-2,322","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-pashan,"Rolls Mania
                                    ",Quick Bites,Pashan,3.4,-101,4.2,"-1,804","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Fries, Chicken Roll"
https://www.zomato.com/pune/rolls-mania-warje,"Rolls Mania
                                    ",Quick Bites,Warje,3.2,-37,4,-871,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-jm-road,"Rolls Mania
                                    ",Quick Bites,JM Road,3.5,-146,3.8,"-3,347","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Egg Roll, Fries, Iced Tea"
https://www.zomato.com/pune/rolls-mania-erandwane,"Rolls Mania
                                    ",Quick Bites,Erandwane,3.5,-177,3.9,"-6,339","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Chicken Roll, Fries, Cold Coffee, Mughlai Chicken, Iced Tea, Chilli Paneer Roll"
https://www.zomato.com/pune/rolls-mania-pimple-saudagar,"Rolls Mania
                                    ",Quick Bites,Pimple Saudagar,3.5,-224,3.9,"-3,367","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Egg Roll, French Fries, Iced Tea"
https://www.zomato.com/pune/rolls-mania-east-street,"Rolls Mania
                                    ",Quick Bites,East Street,3.4,-121,4,"-2,211","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Egg Roll, French Fries"
https://www.zomato.com/pune/rolls-mania-nibm-road,"Rolls Mania
                                    ",Quick Bites,NIBM Road,3.5,-115,3.9,"-3,489","Fast Food,Rolls,North Indian,",, 450,Rs. 450,
https://www.zomato.com/pune/rolls-mania-aundh,"Rolls Mania
                                    ",Quick Bites,Aundh,3.9,-252,3.9,"-4,081","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Cold Coffee, Paratha, Iced Tea, Butter Pepper Chicken Roll, Cheesy Corn, Egg Roll"
https://www.zomato.com/pune/rolls-mania-tilak-road,"Rolls Mania
                                    ",Quick Bites,Tilak Road,3.9,-73,4.2,-318,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-parvati,"Rolls Mania
                                    ",Quick Bites,Parvati,3.2,-123,4,"-2,032","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Cheese Roll, Cheesy Chicken"
https://www.zomato.com/pune/rolls-mania-2-magarpatta,"Rolls Mania
                                    ",Food Court,"Seasons Mall, Magarpatta ",3.2,-27,4,-604,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-vishrantwadi,"Rolls Mania
                                    ",Quick Bites,"Shoppers Orbit, Vishrantwadi",3.8,-187,3.9,"-2,874","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Fries, Cheesy Corn, Chicken Roll, Veggie Roll"
https://www.zomato.com/pune/rolls-mania-koregaon-park,"Rolls Mania
                                    ",Quick Bites,Koregaon Park,3.6,-27,3.8,-591,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-1-pimpri,"Rolls Mania
                                    ",Quick Bites,Pimpri,3.4,-17,3.9,-49,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-pimple-nilakh,"Rolls Mania
                                    ",Quick Bites,Pimple Nilakh,3.9,-82,4.1,-255,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-1-sinhgad-road,"Rolls Mania
                                    ",Quick Bites,Sinhgad Road,3.2,-70,3.7,"-2,550","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-swargate,"Rolls Mania
                                    ",Food Court,"Kumar Pacific Mall, Swargate",3.2,-39,4.1,"-1,097","Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-bund-garden,"Rolls Mania
                                    ",Quick Bites,Bund Garden Road,3.4,-80,4.2,"-2,610","Beverages,Fast Food,Rolls,",, 300,Rs. 300,"Rolls, Paneer Roll, Fries, Cheese Roll"
https://www.zomato.com/pune/rolls-mania-1-kothrud,"Rolls Mania
                                    ",Quick Bites,Kothrud,3.3,-57,3.9,"-1,829","Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-1-hinjawadi,"Rolls Mania
                                    ",Quick Bites,Hinjawadi,3.5,-15,3.9,-274,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-3-sinhgad-road,"Rolls Mania
                                    ",Quick Bites,Sinhgad Road,3.7,-53,4,-550,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/rolls-mania-1-wagholi,"Rolls Mania
                                    ",Quick Bites,Wagholi,3.1,-20,3.8,-380,"Beverages,Fast Food,Rolls,",, 300,Rs. 300,
https://www.zomato.com/pune/mezza--hinjawadi,"Mezza 9
                                    ","Casual Dining,Bar",Hinjawadi,4.1,"-3,937",3.8,"-4,008","Italian,Asian,Mughlai,Mexican,Continental,",, 1700,Rs. 1700,"Mocktails, Pasta, Dal Makhani, Nachos, Mutton Biryani, Cocktails, Beer"
https://www.zomato.com/pune/the-irani-cafe-viman-nagar,"The Irani Cafe
                                    ",Irani Cafe,Viman Nagar,4.4,"-1,197",4.4,"-8,719","Fast Food,Iranian,",, 400,Rs. 400,"Bun Maskas, Tea, Irani Chai, Chicken Keema, Cheese Omelette, Keema Ghotala, Chicken Samosa"
https://www.zomato.com/pune/marrakesh-kalyani-nagar,"Marrakesh
                                    ",Casual Dining,Kalyani Nagar,4.1,"-1,772",3.4,"-9,181","Biryani,Lebanese,Mughlai,North Indian,",, 800,Rs. 800,"Shawarma, Tandoori Chicken, Chicken Shawarama, Butter Chicken, Rolls, Chicken Tikka Biryani, Middle Eastern Food"
https://www.zomato.com/pune/anna-dosa-from-chennai-pimple-nilakh,"Anna Dosa From Chennai
                                    ",,Pimple Nilakh,3.6,(255 Reviews),,,"South Indian,",, 200,Rs. 200,
https://www.zomato.com/pune/swiss-bakes-fatima-nagar,"Swiss Bakes
                                    ",Bakery,Fatima Nagar,3.4,-64,3.9,-386,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/atithi-veg-hadapsar,"Atithi Veg
                                    ",Quick Bites,Hadapsar,3.7,(5 Reviews),,,"Beverages,Maharashtrian,Street Food,Chinese,North Indian,Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/la-desi-punch-katraj,"La Desi Punch
                                    ",Quick Bites,Katraj,3.3,(9 Reviews),,,"North Indian,",, 250,Rs. 250,
https://www.zomato.com/pune/fresh-cakes-viman-nagar,"Fresh Cakes
                                    ",,Viman Nagar,4.5,(87 Reviews),,,"Desserts,Bakery,",, 400,Rs. 400,
https://www.zomato.com/pune/shriniwas-veg-viman-nagar,"Shriniwas Veg
                                    ",Casual Dining,Viman Nagar,4.1,-505,3.9,"-4,414","Chinese,Fast Food,North Indian,",, 1300,Rs. 1300,"Biryani, Paneer Tikka, Brownie, Naan, Gulab Jamun, Roti, Mixed Vegetables"
https://www.zomato.com/pune/rahul-restaurant-bar-aundh,"Rahul Restaurant & Bar
                                    ",Casual Dining,Aundh,4.1,-793,3.7,-299,"Chinese,North Indian,South Indian,Seafood,",, 1200,Rs. 1200,"Sea Food, Butter Chicken, Mocktails, Tandoori Chicken, Chicken Biryani, Patra Fish, Cocktails"
https://www.zomato.com/pune/falahaar-baner,"Falahaar
                                    ",Quick Bites,Baner,4.2,"-1,784",4.1,"-9,068","Juices,Beverages,Street Food,Fast Food,",, 600,Rs. 600,"Sandwich, Jamun Shots, Mango Blast, Pizza, Mango Milkshake, Butter Pav Bhaji, Faluda"
https://www.zomato.com/pune/sapna-pav-bhaji-kondhwa,"Sapna Pav Bhaji
                                    ",Quick Bites,Kondhwa,3.7,-200,3.9,-724,"Chinese,Maharashtrian,Street Food,",, 400,Rs. 400,"Pav Bhaji, Tawa Pulav, Masala Pav, Chinese Bhel, Chocolate Milkshake, Cheesy Pizza"
https://www.zomato.com/pune/priya-mg-road,"Priya
                                    ",Quick Bites,MG Road,4.3,-444,4.2,-438,"Beverages,Fast Food,South Indian,",, 300,Rs. 300,"Masala Dosa, Dahi Vada, Medu Vada, Filtered Coffee, Idli Sambar, Tea, Upma"
https://www.zomato.com/pune/the-chinese-factory-pimple-saudagar,"The Chinese Factory
                                    ",,Pimple Saudagar,3.8,"(1,160 Reviews)",,,"Chinese,",, 500,Rs. 500,"Veg Manchurian, Schezwan Rice, Chilli Paneer, Chicken Hakka Noodles, Chicken Noodle, Manchurian Noodles"
https://www.zomato.com/pune/juice-destination-aundh,"Juice Destination
                                    ","Beverage Shop,Quick Bites",Aundh,3.9,-383,3.9,"-5,518","North Indian,Sandwich,Beverages,",, 400,Rs. 400,"Paratha, Thali, Lassi, Sandwich, Mixed Fruit Juice, Salad, Chicken Parantha"
https://www.zomato.com/pune/the-irani-cafe-viman-nagar,"The Irani Cafe
                                    ",Irani Cafe,Viman Nagar,4.4,"-1,197",4.4,"-8,719","Fast Food,Iranian,",, 400,Rs. 400,"Bun Maskas, Tea, Irani Chai, Chicken Keema, Cheese Omelette, Keema Ghotala, Chicken Samosa"
